-7.811939160900758239e-01,7.905977688979997087e-01,9.495887749491168650e-01,5.519979044707101767e-01,1.631157532072054828e+00,-7.606383356094965631e-01,-9.959663782393456399e-01,-2.480420361856843503e-01,7.002711701658198562e-01,6.265138149444866855e-02,-8.190506461092992296e-01,7.003498661218579002e-01,-3.803668960991958281e-01,4.943025772604919821e-01,-3.172718357391596938e-02,-6.715990997015079955e-01,-9.360606770741414229e-01,-3.347527711272863526e-01,1.879079318013117950e-01,-7.757293723637559424e-01,-1.013137681962584580e+00,-1.381561899772853375e+00,-9.244497255400478675e-02,-6.565107573138005970e-01,-1.362322244068716048e-01,3.969000248568294725e-02,1.540889141034552434e+00,5.931170549997180075e-01,-3.513670590829952034e-01,-9.798952544123972208e-01,-1.624573723401190994e+00,1.517931375531829774e+00,-4.470509347323932681e-01,-3.607506322896122386e-01,-1.480757420317610373e+00,1.929207884258907324e+00,-8.100061328911902780e-01,2.969770028815204577e-01,1.103288431664941616e+00,-1.244264578941732147e+00,-1.380987510981789568e-01,7.738183584097453327e-01,-6.801245592034383357e-03,-2.040126372197298144e-01,-2.460810747640970853e+00,1.830816442639841557e-01,-1.036676071484027739e+00,-3.012717440128941451e-02,6.699203467988048555e-01,-6.618780436288832503e-01,-4.867081842637624445e-01,-2.362898228241813836e+00,4.843303295855010404e-01,-7.620839382571035214e-01,1.359614254304253089e+00,5.598479877702571272e-01,1.424930525668821613e+00,2.090549633301126975e-01,-9.188716753705423734e-01,1.588384404505879033e+00,-2.888282952523215652e-01,-1.883254737030145010e-01,1.058215674607249357e-01,-8.165394413496881443e-01,3.741245636124480578e-01,1.139121578219319114e-01,1.021222258015596962e+00,3.921705863393198377e-01,-2.017528668296772187e-01,1.714832054832640562e+00,1.040782375387911962e+00,-5.996177466357931196e-02,2.964499258158388370e-02,2.747245974451208994e-01,1.686495037995359825e+00,-7.609728479910342624e-01,-4.487905609352203090e-02,1.613558974199269080e+00,4.786070632372563249e-02,1.182956941453357502e-01,5.724894697289047152e-02,8.904570950769944426e-01,3.406247941365390663e-01,-7.484424249220330561e-01,1.143722365364996385e+00,1.507096057270537470e-01,1.356195046863267306e+00,1.531876435574319517e+00,7.549538645364823886e-01,-8.933780277828067273e-01,-4.980693348338655069e-01,-3.560595953649630108e-01,6.027049347863913109e-01,-4.208703503324796036e-01,1.264637924566029137e-01,-5.160898478855201477e-01,-1.864897374101233130e-01,3.606341407562070889e-01,2.322135167597995098e-01,-3.092735974353996720e-01
-9.217527548009618599e-01,-5.809118281236576031e-01,-1.259428351649843014e+00,3.846153961791828335e-01,1.514358865702920831e-01,-9.040898432519284267e-01,3.999408653259084456e-01,-1.459473784160037479e-01,-7.361869249870381937e-01,-6.946124378796336707e-01,-5.169072259026765703e-01,1.016766181912877265e+00,-1.549217367226904729e+00,8.856142394884599645e-01,5.949726034591367174e-01,1.487941081727229831e+00,1.125789190562659803e+00,1.257833730372686087e-01,-7.285622917176922675e-01,-2.039149966175685780e+00,7.929500331001015923e-02,5.795451921377240412e-01,2.685461316537134935e-01,6.325343549424125023e-01,1.699929246831261564e-01,-1.794210264109161179e-01,-8.665688103126778508e-01,-7.175260012029566203e-01,1.848341748966876752e+00,-1.883756799427221518e+00,-6.547286114355169717e-01,4.161344739577544916e-01,1.715894244694799453e-01,5.652026342302247930e-02,2.168729979139651487e+00,-2.785198781956510050e+00,-1.435263797693081100e+00,2.594252019400924425e-01,-1.377682313216284538e+00,2.048491445073042649e-01,-1.099445703108797995e-01,1.196940792258666564e+00,-8.491179096697712980e-01,-7.564014917188681686e-01,7.742091690299109930e-01,8.503801697744098886e-01,-8.584382265905947662e-01,-1.783658208110122656e-01,1.907315388122377442e+00,-1.835683405699281012e+00,-5.588170053806019999e-02,-4.846759855682327700e-01,-1.020546122997736838e+00,-5.938501445824687641e-01,-3.751346109414855912e-01,3.381017268498480166e-01,-1.266838732934739253e+00,7.613395415478523276e-01,-1.518267273892440317e+00,-1.110122741012101871e-01,-1.488532523225142290e+00,-2.024848073769125456e+00,1.470992732299288563e-01,1.038839232773280719e+00,-2.519736656888302978e-02,1.373472108373830602e+00,1.285284884404416461e+00,-3.482623969695168298e-01,-9.609535398804150974e-01,1.158502372378406475e+00,-1.254017010048583458e+00,-6.690405864263768709e-01,-2.849017217729279405e-01,-7.484860233088235226e-01,1.234483104097295003e+00,6.600798203524330665e-01,-5.113037236554052178e-01,-1.449537684075132171e+00,3.910192187033456612e-01,-2.995405800024317222e-01,1.793958944591128812e+00,-1.210536234048096516e+00,-1.057603578327878102e+00,-2.026192354589557265e+00,-3.068505694313034601e-03,7.065463170159075323e-02,-1.503667824159389488e+00,-1.591716597150457380e-01,-1.778043401049002936e+00,-2.197943034375369198e-01,-1.867340897390838694e-01,9.047219662756929015e-01,1.175739822415815539e+00,-1.497235666224033146e+00,4.415714170936010929e-01,1.286810461471768807e+00,-1.014410586234656853e+00,3.169359332171985399e-01,-6.372280062776486398e-01,2.001304172846708196e-01
1.340439135965091344e+00,1.748041251711047739e+00,1.395861697452097649e+00,-1.509000697224929521e-01,1.256442973796382478e+00,-6.963504511076754611e-01,1.191143372748035612e+00,-3.786786927501306077e-01,-9.187266350054458242e-01,1.705032781658458174e-01,8.039481419725494904e-01,1.772010739690629555e-01,-2.973415451155226319e-01,2.540452829547781288e-01,-7.281768467966098779e-01,-3.819562875283280534e-01,-1.744675024123205631e+00,1.281340024194308702e+00,9.854018169069398425e-01,1.159771962377694310e+00,1.065415630203232489e+00,-1.369776489259115770e+00,1.304972440849761384e+00,1.031623112871640213e+00,3.398853097518809152e-01,5.421789741016443953e-01,-2.113643414384952290e+00,-1.241620061658171625e+00,4.886951457474785765e-01,-4.637576947995197263e-01,7.508102388516071368e-01,-1.091880571735063699e+00,-6.039792499073846216e-02,-1.845005063932365408e+00,1.979804603169456723e+00,-1.066823844930224613e-01,9.126591375517253413e-01,1.198166668123078926e+00,3.206630477626402076e-01,-4.537561176115089689e-01,-1.181860677468856702e+00,5.477776698737321648e-02,5.857585601622237181e-01,2.167400878649751172e-01,1.924037843838748651e+00,-4.958222368314511574e-01,5.586620867348287417e-03,-1.561432259648382281e+00,-1.001803167193063837e+00,4.453281621755774689e-01,-3.044914540753259624e-01,8.389261934609128224e-02,-1.929509689541671902e+00,-3.163341932398317513e-01,7.585225407647306906e-01,2.249441505370227135e-01,-8.399628703721986334e-01,1.045472500466072763e+00,7.400242527800977577e-01,-9.449562707797497518e-01,1.240554178385389339e-01,9.852892331110224555e-01,6.337886886532448361e-02,1.074950638703926709e+00,-1.481704047542304892e-01,4.940016673030177552e-01,2.049053886925192303e-01,1.113584956980980673e-01,-5.333589572203554230e-01,-1.340419181604156629e+00,1.789564112864423517e-01,5.547458082427815240e-01,5.084471037977765784e-01,3.599005576782514093e-01,-1.198704231677950371e+00,4.687029672494094634e-01,1.446909944820457650e+00,-4.850181730262778101e-01,2.647178681134684242e-01,-8.499666166743011786e-01,1.139628754615761519e+00,-7.009081833827802699e-01,-1.711204029011988981e+00,1.143671841980470782e+00,1.319558801560213546e+00,-1.213029828958046785e+00,5.692578552242004708e-01,9.151563375047472304e-01,-8.943685924333519277e-02,9.754995592623075806e-01,2.210959211272874647e+00,-1.229640089770856148e+00,-8.417532534112313891e-02,-2.294993837815998694e-01,-1.511776733523662597e-01,1.126793462490693204e-01,1.763519332817699459e+00,-9.073228229111252041e-02,1.002192653803254396e+00,9.370139368194831953e-01
-6.690577728964162141e-01,4.915728932327709244e-01,3.620388999938095598e-01,-2.047294246047118849e-01,7.066282935128066489e-01,1.294351958664517799e+00,-1.351454707108056930e+00,4.221205926431190747e-01,-1.372721711127866007e+00,-9.420552118661245089e-01,-1.548327112742265088e+00,-9.852299254905894088e-01,2.789833544082509498e-01,-1.072022568177653179e+00,1.779598482612501087e+00,-9.818136792047287287e-01,-2.803915865293815091e-01,-9.479028967581777376e-01,-4.854071291646238628e-01,7.219885772402950819e-01,-4.822112230585716697e-01,-1.409303080510261319e+00,1.249690117396723865e+00,-3.043817174481090460e-01,8.992195692166339571e-02,6.781711984873769472e-01,-4.275170187833863822e-01,-1.212026642696168111e+00,-6.655833168669176292e-01,1.045682098006633476e+00,-2.923797382617460694e-01,-4.727978655742494374e-02,6.846195855540943009e-01,1.252885329067896736e+00,-8.255134709905727064e-01,-3.687307806259444432e-01,3.990775381073946027e-01,6.663635953894291308e-01,6.391827790741513859e-02,-7.065749791703240801e-01,1.133506542301373488e+00,3.908591117977743279e-01,7.015975582673714683e-01,1.364108021815716887e+00,4.047145268251610140e-01,-5.348036978009786946e-01,-1.283006688405880169e+00,4.486862684824541314e-01,5.961600167342269441e-02,1.091103981965185099e+00,3.981542100343522517e-01,2.654372460616324370e-01,-1.580674595251256587e-01,-1.102516312199817827e+00,-2.079222375049348148e+00,-5.728532196053248704e-01,4.909470345661635093e-01,-5.414784569304864625e-01,1.526407762725192185e+00,-2.505886675538216757e+00,-1.633652529067609188e-02,-1.072238383271995277e+00,5.729695801226923901e-01,-2.126773779329561576e-01,3.243228016478522102e-01,-2.457477656552390505e-02,-7.153972452062689058e-01,1.160735355564741944e+00,-1.647444773397591877e+00,4.163698397647230265e-01,-7.618160615745720454e-01,-2.096985532261678387e+00,-2.302503863186871058e-01,1.164514031937545102e+00,-1.758037394413691779e-01,-9.934130426508283040e-01,1.206561915731930057e+00,2.636317107642074942e-01,-4.693165964213917296e-01,2.659552063013948531e-01,1.519578297435590919e+00,6.586785082637688915e-02,-1.405108341631542856e+00,-7.757781797449907479e-01,4.099036440395694147e-01,-8.799753080580254849e-01,-7.904707025900421513e-01,2.484688379610399678e-01,4.312082731657583823e-01,-3.948563751035500391e-01,6.123032962932517531e-01,7.073244266875949871e-01,7.868614489150675961e-01,1.914750643623104945e-02,9.763001526988602796e-01,-9.526446059702958769e-01,2.820622380007804963e+00,1.398904753101797294e+00,-2.436009170032048532e-01,1.060083371075622782e+00
-4.261719075656856259e-01,1.612312140023702600e+00,-1.506987184626103815e+00,-6.862784056181018277e-01,2.496750279877846257e-01,1.501938548798466888e+00,5.171063770094092016e-01,2.697990745579876282e-01,-2.671061965369755598e+00,1.832355990350907071e-01,-1.933914811677433176e+00,7.154140412440437302e-01,2.217577464333891635e-01,-1.390805667775204091e+00,-6.501290434271516094e-01,2.151982567004300240e+00,-3.729114040946011621e-01,5.451761756309323470e-01,3.362808307573558753e-01,-3.599486648132467770e-01,-1.307636686030840267e-01,2.259874601043050657e-01,8.136165364514550413e-01,7.836491298705382524e-01,-7.107439798880833548e-01,1.362231623766634314e-01,8.119989322167312507e-01,3.914594979335326297e-01,6.744991984345704017e-01,1.446686169487301665e+00,-5.461833634418188366e-01,6.436397075331131701e-01,3.781559356069633671e-01,-1.494149795142559967e+00,-1.907219071007919764e+00,-1.368431748580985763e-01,-1.010225929052132932e+00,1.167247093445699768e+00,2.519636041280661765e-01,-5.846618786742425744e-01,1.307309118971577311e+00,7.927396893275776568e-01,7.954044732409332186e-01,1.639259534333720736e-01,6.746715356076623538e-01,1.454456956708337412e+00,1.925128883533592461e+00,-1.753464149441906483e-01,-8.857480618759174806e-01,-1.280987923737443079e+00,-1.766095101630508479e-01,1.512796068814726169e+00,-1.115077038409813870e+00,-8.559684519638541822e-01,-4.732111884503960586e-01,-1.181150391101682295e+00,4.461709444432462868e-01,7.217146087897810362e-03,-1.264455258925843761e+00,-1.163239828750290084e+00,7.915277367277729903e-01,1.654491929554905427e+00,-1.109262477907283495e+00,1.056024745140268006e+00,-2.898398926772998707e-01,4.869881388370643771e-01,2.368045592155441970e+00,-6.184311671945353917e-01,-5.501448983483981925e-01,-1.290000798236833557e+00,-5.638699025053331981e-01,4.646199603451356408e-01,7.672254636495846603e-01,7.532150359989477906e-01,1.509973987977010434e+00,4.497826179443525363e-01,2.956691633226549598e+00,1.200638957314761890e-01,-1.903803867481266288e+00,-5.448809385780391951e-02,1.895998766770595478e-01,6.549244483515344051e-01,-1.094247826361592013e+00,1.436568351726837500e+00,-1.719949854318928995e-01,-5.890130393147648968e-01,1.977074407087953956e-01,2.110170302222815764e-01,1.447454832346204645e+00,-1.354292926326937208e+00,-1.198160950746887554e+00,-1.047532781037000094e+00,7.459322245237814952e-01,-8.354803936420617250e-01,9.530903317565518618e-02,7.600761123884141046e-01,-1.380432082243146175e+00,1.389505730550940621e-01,1.092239441900749952e+00,-5.102181664083618173e-01
-2.523535021262875988e-01,3.193107567844860828e+00,5.796331732135756587e-01,1.029960817581161203e+00,1.521316051922451340e+00,4.523717962497338929e-01,-2.419560639091616547e-02,-3.917581490438218905e-01,-9.551225793493529626e-01,1.217158520825496471e+00,2.421945667275806832e-02,1.263795795464118243e-01,-3.347753321065408683e-01,-4.263575962055433100e-01,-9.533286082587123511e-01,-4.646172972983930727e-01,1.132704105377644599e-01,-7.991920066502535835e-01,4.037300903366094484e-01,-1.563190808696657053e+00,1.873297776217545563e+00,-2.286806229888212194e-02,5.866938014752747232e-01,5.467335682013793052e-01,-7.517910500951843211e-01,-6.777449705248514977e-01,1.624678458469560605e+00,8.406200265045530307e-01,-5.047749212282174325e-01,1.317115067339865275e+00,2.011596558728392936e-01,-3.531662928106883426e-01,-1.000331324605574723e+00,1.412220555415429235e+00,8.712972974572441576e-01,-7.783719701280203407e-02,1.139878561129045398e+00,-2.918112689155440975e-01,1.938928999058284752e+00,9.192289345752034935e-01,-4.316203127180484045e-01,1.317597535607959669e+00,1.226703159947955257e-01,1.296994546561109241e+00,-1.006542565279641144e+00,2.832878715461421559e-01,-1.438277978317366701e+00,-2.954014101390294300e-01,8.527736751222194655e-01,1.281016361735112907e+00,1.684609762696142876e-01,-8.463566549908735359e-01,4.283070972076485905e-01,6.785551052740329547e-02,-4.473218956587511896e-01,1.080048065714648509e+00,2.589563642018613887e+00,-1.828964411048401573e-01,-3.668244118146875565e-01,-1.180685269910787399e-01,-6.459641791245352982e-01,-7.964139124571514849e-02,1.615375689469441767e+00,9.983108981479603683e-01,-3.223204692113398884e-01,-1.179039791159802508e+00,1.795817819395979509e-01,-4.827435221820324251e-01,-6.078219870944324699e-01,1.148445709196754816e+00,-9.224101844985025389e-01,-2.389320991696943230e-01,3.243592817216029989e-01,-1.062393528146879706e+00,-1.871442650045487821e-01,9.857299956798629692e-01,4.235990655934610549e-01,2.987529083656862428e-01,4.847328172944747604e-01,1.187679388461563734e+00,2.062524919243144961e+00,1.187386051564751188e+00,5.139078496589150058e-01,-4.749036566225244282e-01,3.230792731160290754e-01,-1.067532914254272880e+00,-9.993022322949107750e-01,-6.435498323174619895e-01,-6.681440855389939593e-01,-2.589049737040773347e-01,3.257963165821664564e-01,-1.804799135906256513e-01,8.831097771471589919e-01,-4.036484632419967133e-01,-9.037018607301281481e-01,1.374876419148184814e+00,3.384838434616911362e-01,-1.345979680246748522e+00,-2.121854899008594586e+00,1.943843015773360217e-01
2.163565345912876747e-01,3.475254940267110682e-01,4.505983312791324025e-01,-1.889697786597900331e+00,6.131224992291843812e-01,-1.369132662381696619e+00,-8.160641884917624322e-01,-9.830329867197536986e-01,-5.711700164371942279e-01,6.337159007251949028e-01,-1.389443508653345205e-01,1.384100030890103694e+00,2.196016818135486659e-01,-1.488672683781857131e+00,-1.134194423115269412e+00,-2.512808613247445311e-01,-1.026061830892392557e+00,-5.235537426274511352e-01,-1.020625040503820635e+00,-2.986653905796983199e-01,9.680296071963478965e-01,-9.791804362775993198e-01,8.064755550022653097e-01,-1.411368215163659456e-01,6.031960730586848340e-01,-3.064518000111888241e-01,-1.003472088643062143e+00,5.196374682685904745e-01,-1.434697303043978300e-01,2.025985244760738768e-01,-7.054337240572864376e-01,-6.621885476766606882e-01,1.139241818363288417e+00,1.764971854126444306e+00,-2.302118051069051319e+00,-1.309393945433277251e+00,-8.667302333337175702e-01,9.717263097605028932e-01,-4.381149273049169124e-01,4.790770554974521089e-01,-1.140082601023443498e+00,-1.020740210208298526e+00,-2.175293838335490282e-01,-1.798078359942880011e+00,-1.135119419411239061e+00,8.918769723854420850e-02,4.014659675845282383e-01,1.529883488405150649e+00,-2.090639816725084754e-01,-1.628340395511046479e-01,-5.012290074434539999e-01,2.523982066520493173e-01,1.518190927437587379e-01,-3.165457032097421797e-01,8.348357375846623407e-01,2.338822941528244659e+00,3.209357543208676833e-01,-5.342620226721879195e-01,-3.211693990436820245e-01,-2.139627563553560208e+00,2.013320946097441944e+00,6.511897695753841031e-01,7.354685092816890535e-01,-2.019849852763840659e+00,2.962114195691631369e-02,1.198482352383899219e+00,-1.136890692399149083e+00,-1.039327298878073957e+00,6.439130102961559965e-01,-4.091858982701807924e-04,-1.063441866261756408e+00,1.264769526774965236e+00,9.991495946171858877e-01,-1.274851571012302509e+00,-1.375320682059020916e+00,-2.001725481234286619e+00,-1.282696622610366655e+00,5.198829317679477535e-01,-7.607338467770106138e-01,-2.928908302029968325e-01,2.897440269140347802e-01,5.323720112967234019e-01,1.749234674419638813e-01,7.984387259825529437e-01,1.674019427437237306e+00,-9.901750385704507496e-01,7.968097984541386292e-02,-1.138462591154304260e+00,-1.172173047026438208e+00,2.025208827339366191e-01,2.630351818179038625e-01,-9.079917421781208420e-01,-1.140197197756118275e+00,2.123306577582115967e-02,-4.203553265765259672e-01,2.001516648074246618e-01,5.161349660879431811e-01,-1.525449476371180668e-01,4.391704244323258455e-01,-6.531071167239489716e-02
-5.829662192618927374e-01,-1.447466417273949091e+00,2.703212458433689735e-01,-1.822867064294733941e-01,-3.055317946319510369e+00,4.303095645066175035e-01,1.671611692660366577e+00,-8.769370657007479197e-01,-8.947229994386405316e-01,-5.859163160772481449e-01,1.213238836664319864e+00,-1.388940519063054602e+00,8.300105205284821763e-02,-5.908353099238673467e-01,-1.221287005665478320e+00,1.705717761378136244e+00,4.151496326090666766e-01,-4.496841232973194935e-01,-5.765909254858095911e-01,-8.561078403939216264e-01,-9.064961190764658783e-01,2.848162153398089980e-01,5.991016330776803844e-01,1.088105292600429763e+00,-1.140161139365897247e+00,-3.833688242280639535e-01,1.878042035449381197e+00,1.458542765660483687e+00,-1.908875023594154563e-02,5.495189362815035977e-02,9.230969470625273177e-01,5.028846851187713796e-01,1.158149555659544472e+00,-1.182062073876455788e+00,1.116108572446604941e-01,1.316255216255152405e+00,2.793844934006062264e-01,-9.598596051532642948e-01,4.109533307080315279e-01,-1.231366926093834691e+00,-5.706011384883153958e-01,7.890574680832018739e-01,-1.295628339471972312e+00,7.556334826820653161e-01,-1.220600107226830655e+00,9.200009845150427523e-01,-4.699229996242096918e-01,-1.473006458709546829e+00,-1.050723195194320780e+00,-1.486546286313424614e-01,-1.801066104717984340e+00,1.280518636836996293e+00,4.606381229538210054e-01,-3.921381392432933544e-02,1.910618172813036142e-01,7.031797849549579343e-03,-5.717542523576646385e-01,4.297696219049771393e-01,2.216420929728838973e-01,-3.685317769708997271e-01,4.695024811898451667e-01,5.220455362447082859e-01,-1.187778191798591232e+00,2.463775698329930375e+00,7.670441288752772868e-01,-5.874424434240215209e-01,-1.138150645083039869e+00,-1.359679087686089805e+00,1.796740184604460333e-01,1.310144387633882079e+00,-4.405169443598120904e-01,1.951986431688600643e+00,1.136605886533166743e+00,-9.354550643937928900e-01,2.833051793804862162e-01,-1.787381196899341107e-01,1.450847335732135424e+00,2.310459274730371604e+00,2.931361062238890813e-01,-1.323795444596858939e+00,4.212222394352376220e-01,8.628175552303326556e-01,-2.120128923345417638e-01,-1.232158024748043257e+00,2.878104969263698409e-01,2.868069569886766423e-02,-2.315394231174810746e-01,-1.627916817495685675e-01,-9.666901089250267143e-01,3.676555467887744899e-01,-1.316737824553188552e-01,-2.994344705774953236e-02,-6.092993945063784889e-01,1.118204859759391434e+00,-1.208251450797515503e+00,1.860476353192295207e+00,-2.077357473491514839e-01,-9.287630004508450332e-01,1.956668457215339885e+00,-6.146968230076674811e-01
4.773530605193139764e-01,6.652250157954442411e-02,-1.507960471545150005e+00,1.038306325859755574e+00,4.003460231013013515e-01,2.360172903883361040e-01,-1.162497808788668374e+00,6.080452396271980309e-01,4.768592805290827047e-02,1.106550324599733903e+00,-7.062475891816829554e-01,4.068742773334370066e-01,-2.605838564070543373e-01,8.382350230688383197e-02,-4.109821878900789538e-01,-1.033594368535425634e+00,-1.069535256760140163e+00,-4.281101635297604457e-01,-1.144740658088235108e+00,3.507005362014081196e-01,-2.142497666198190098e-01,-1.894007044062358425e+00,-1.480001657810320337e+00,2.185432391068053537e+00,4.636473117415385037e-01,1.960380236700272338e-02,-4.225137943731737677e-01,1.643996053699474380e-02,4.134024261772338282e-01,-6.583755485606079816e-01,2.193948800300253410e+00,5.531695873441454525e-01,-1.169827296591042787e+00,-1.020468256533668905e+00,-3.219101068284921929e-01,-8.779900170857423136e-01,3.163132445022374672e-01,2.275622243841613213e-01,9.826534912278969136e-01,-5.110103479635296209e-01,-5.538593235050219832e-01,-7.350525265514566697e-02,-1.951282460630633153e+00,2.543320546957805184e-01,4.699399687610545384e-01,-1.001568815235160059e+00,-4.348926183191095252e-01,4.159617480201029394e-01,-1.243772682927445805e+00,1.349661509021662598e+00,4.939358539264365744e-01,-2.073849964987964645e-01,-1.504111819444590381e+00,-8.314714697473032379e-01,1.128805136716052981e+00,-3.730908609821811384e-01,1.355870033274781505e+00,1.417556401403276878e+00,-2.686001768696029135e-01,-1.581220211113008312e-01,1.672195109443483485e+00,-4.619255321179439044e-01,1.000202437961275503e+00,6.256339133532805574e-01,-5.049784715267071622e-01,-5.874139764916330719e-01,-1.094127843062851824e+00,-5.105001202945926853e-01,-1.495898426277865401e+00,-8.067301964354153254e-01,-1.312162881663502700e+00,4.267598114927727559e-01,-3.834489994764336274e-01,9.110055865576982548e-01,3.159756634908553359e-03,1.278747770523755767e+00,1.641272127803875547e-01,-7.838640084925300178e-01,5.152260470692581196e-01,1.011812319936818971e+00,2.239764050521064309e+00,2.621821115239365008e-01,8.553341148816970829e-01,9.694611371215335061e-03,1.311006013911554691e+00,3.096471648499399265e-01,-2.418374557489138266e-01,-5.452179584522278688e-01,1.220961852913635237e+00,-9.074822507895359269e-01,-2.265751470670031020e-01,9.038786037874011470e-01,1.261447132709255570e+00,1.918197114908787748e+00,-1.715723401957678806e+00,-8.554878554718914341e-01,-8.513876147019397989e-01,-1.078773050766012043e-01,-1.248980656016905666e+00,1.204670989855747415e-01
2.128467768501600244e+00,1.055007497962792556e-01,-1.341209811867047241e+00,1.327500245455421002e+00,-3.998173310746002684e-01,1.352774175754247965e+00,5.099312413567952396e-01,6.389230223745516746e-01,-3.591040363842985111e-02,-2.568899839248887651e-01,2.712730301092931562e-01,6.666975541378522552e-02,2.925984457408303263e-01,1.702147323502176901e+00,6.519334010300282811e-01,1.668593898926755692e-01,-4.029430686095044623e-01,-5.054495213555145749e-01,-1.054853671577765523e-01,-1.235706024022123817e+00,6.183167201811978070e-02,-1.620094339195057076e+00,-9.466099102115473896e-01,-2.624968604607547107e-01,8.305502903301340556e-01,1.575174973327997385e-01,-2.119301367688207538e+00,7.963100828535358833e-01,8.946574516920049458e-01,-2.798399267079492228e-02,-7.324538759713198344e-01,1.413372924685206922e+00,-1.481845501081294980e+00,9.481500118021106704e-01,1.476753729848927943e+00,-7.530442074083482096e-02,-8.000048276281340742e-03,-2.600535927429023619e+00,-2.624411166043884691e+00,-8.686769154809730331e-01,6.613399641422924580e-01,-1.073543443523889307e+00,1.728122797712839664e-01,-7.471162610326201881e-01,-1.732786482934270955e-01,3.972663356214977681e-01,6.672645623483983157e-02,-6.499442953076903784e-01,-8.696110349031872522e-01,-3.301680625068307839e-01,3.204616215115824729e-01,-1.403138408088999700e+00,7.952672124822037780e-01,-9.320864135573569964e-01,1.342253526303610389e+00,-8.490732353535393462e-02,5.179733762901655991e-01,-1.257053074643442514e+00,7.443146423626892938e-01,8.850347381788180312e-02,1.577327297050473032e+00,9.256061717143475309e-02,1.744311252423272895e+00,-1.560877706480807259e+00,-2.642552136706281113e-02,-2.338008716791551311e+00,-1.362029682001000941e+00,-1.089803044166933743e+00,-7.269929926184169888e-01,1.160210768107094781e+00,2.174206424362958023e-01,-8.110052394638875839e-01,-3.907517699046172410e-01,1.605198015209525098e+00,1.224981408055884513e+00,-9.907135213880943203e-01,-1.029564592227172781e+00,1.391995698112669544e+00,6.551002716225308165e-01,4.810703695107723665e-01,-8.571347104345410362e-01,-1.149198934688062446e+00,1.227987809585600942e+00,-3.013318614033824172e-01,6.623463197532866165e-01,-1.951816729145772200e-01,3.418303218461059556e-01,-2.011861701509173039e-01,-2.306561688680487110e-01,7.860963201043751347e-01,-2.903718440159333003e-01,9.903862366113527216e-01,-2.848527088651606309e+00,-7.460538911875448653e-02,1.841878002091240196e+00,-2.753225280871537950e-01,-2.542156502880654756e-01,-7.216221912293651064e-01,-8.345148555721417782e-01,7.711919053297392468e-01
